ExtCode	DetCode	ResCode	ResName
003	40	028	DIELDRIN
002	40	028	DIELDRIN
629	40	028	DIELDRIN
008	40	028	DIELDRIN
470	40	028	DIELDRIN
042	40	028	DIELDRIN
027	40	028	DIELDRIN
628	40	028	DIELDRIN
111	40	028	DIELDRIN
110	40	028	DIELDRIN
106	40	028	DIELDRIN
105	40	028	DIELDRIN
103	40	028	DIELDRIN
102	40	028	DIELDRIN
056	40	028	DIELDRIN
055	40	028	DIELDRIN
034	40	028	DIELDRIN
050	40	028	DIELDRIN
030	40	028	DIELDRIN
631	40	028	DIELDRIN
029	40	028	DIELDRIN
037	40	028	DIELDRIN
038	40	028	DIELDRIN
045	40	028	DIELDRIN
047	40	028	DIELDRIN
048	40	028	DIELDRIN
049	40	028	DIELDRIN
033	40	028	DIELDRIN
024	43	028	DIELDRIN
026	43	028	DIELDRIN
017	43	028	DIELDRIN
015	43	028	DIELDRIN
012	43	028	DIELDRIN
011	43	028	DIELDRIN
009	43	028	DIELDRIN
006	43	028	DIELDRIN
005	43	028	DIELDRIN
003	43	028	DIELDRIN
002	43	028	DIELDRIN
629	43	028	DIELDRIN
008	43	028	DIELDRIN
470	43	028	DIELDRIN
042	43	028	DIELDRIN
027	43	028	DIELDRIN
628	43	028	DIELDRIN
111	43	028	DIELDRIN
110	43	028	DIELDRIN
106	43	028	DIELDRIN
105	43	028	DIELDRIN
103	43	028	DIELDRIN
102	43	028	DIELDRIN
056	43	028	DIELDRIN
055	43	028	DIELDRIN
034	43	028	DIELDRIN
050	43	028	DIELDRIN
030	43	028	DIELDRIN
631	43	028	DIELDRIN
029	43	028	DIELDRIN
037	43	028	DIELDRIN
038	43	028	DIELDRIN
045	43	028	DIELDRIN
047	43	028	DIELDRIN
048	43	028	DIELDRIN
049	43	028	DIELDRIN
033	43	028	DIELDRIN
024	45	028	DIELDRIN
026	45	028	DIELDRIN
017	45	028	DIELDRIN
015	45	028	DIELDRIN
012	45	028	DIELDRIN
011	45	028	DIELDRIN
009	45	028	DIELDRIN
006	45	028	DIELDRIN
005	45	028	DIELDRIN
003	45	028	DIELDRIN
002	45	028	DIELDRIN
629	45	028	DIELDRIN
008	45	028	DIELDRIN
470	45	028	DIELDRIN
042	45	028	DIELDRIN
027	45	028	DIELDRIN
628	45	028	DIELDRIN
111	45	028	DIELDRIN
110	45	028	DIELDRIN
106	45	028	DIELDRIN
105	45	028	DIELDRIN
103	45	028	DIELDRIN
102	45	028	DIELDRIN
056	45	028	DIELDRIN
055	45	028	DIELDRIN
034	45	028	DIELDRIN
050	45	028	DIELDRIN
030	45	028	DIELDRIN
631	45	028	DIELDRIN
029	45	028	DIELDRIN
037	45	028	DIELDRIN
038	45	028	DIELDRIN
045	45	028	DIELDRIN
047	45	028	DIELDRIN
048	45	028	DIELDRIN
049	45	028	DIELDRIN
033	45	028	DIELDRIN
023	04	029	DNOC
631	04	029	DNOC
038	08	032	DIURON
631	08	032	DIURON
628	08	032	DIURON
040	08	032	DIURON
015	08	032	DIURON
050	08	032	DIURON
038	17	032	DIURON
631	17	032	DIURON
628	17	032	DIURON
040	17	032	DIURON
015	17	032	DIURON
050	17	032	DIURON
038	24	032	DIURON
631	24	032	DIURON
628	24	032	DIURON
040	24	032	DIURON
015	24	032	DIURON
050	24	032	DIURON
038	48	032	DIURON
631	48	032	DIURON
628	48	032	DIURON
040	48	032	DIURON
015	48	032	DIURON
050	48	032	DIURON
003	01	033	ANILAZINE
006	01	033	ANILAZINE
015	01	033	ANILAZINE
038	01	033	ANILAZINE
056	01	033	ANILAZINE
103	01	033	ANILAZINE
106	01	033	ANILAZINE
470	01	033	ANILAZINE
003	05	033	ANILAZINE
006	05	033	ANILAZINE
015	05	033	ANILAZINE
038	05	033	ANILAZINE
056	05	033	ANILAZINE
103	05	033	ANILAZINE
106	05	033	ANILAZINE
470	05	033	ANILAZINE
003	16	033	ANILAZINE
006	16	033	ANILAZINE
015	16	033	ANILAZINE
038	16	033	ANILAZINE
056	16	033	ANILAZINE
103	16	033	ANILAZINE
106	16	033	ANILAZINE
470	16	033	ANILAZINE
003	40	033	ANILAZINE
006	40	033	ANILAZINE
470	44	024	DIAZINON
038	44	024	DIAZINON
042	44	024	DIAZINON
045	44	024	DIAZINON
628	44	024	DIAZINON
049	44	024	DIAZINON
015	44	024	DIAZINON
111	44	024	DIAZINON
056	44	024	DIAZINON
102	44	024	DIAZINON
103	44	024	DIAZINON
106	44	024	DIAZINON
048	44	024	DIAZINON
110	44	024	DIAZINON
631	44	024	DIAZINON
017	44	024	DIAZINON
012	44	024	DIAZINON
002	44	024	DIAZINON
009	44	024	DIAZINON
003	44	024	DIAZINON
629	44	024	DIAZINON
026	44	024	DIAZINON
006	44	024	DIAZINON
024	44	024	DIAZINON
008	44	024	DIAZINON
050	46	024	DIAZINON
027	46	024	DIAZINON
030	46	024	DIAZINON
034	46	024	DIAZINON
037	46	024	DIAZINON
470	46	024	DIAZINON
038	46	024	DIAZINON
042	46	024	DIAZINON
045	46	024	DIAZINON
628	46	024	DIAZINON
049	46	024	DIAZINON
015	46	024	DIAZINON
111	46	024	DIAZINON
056	46	024	DIAZINON
102	46	024	DIAZINON
103	46	024	DIAZINON
106	46	024	DIAZINON
048	46	024	DIAZINON
110	46	024	DIAZINON
631	46	024	DIAZINON
017	46	024	DIAZINON
012	46	024	DIAZINON
002	46	024	DIAZINON
009	46	024	DIAZINON
003	46	024	DIAZINON
629	46	024	DIAZINON
026	46	024	DIAZINON
006	46	024	DIAZINON
024	46	024	DIAZINON
008	46	024	DIAZINON
050	47	024	DIAZINON
027	47	024	DIAZINON
030	47	024	DIAZINON
034	47	024	DIAZINON
037	47	024	DIAZINON
470	47	024	DIAZINON
015	40	033	ANILAZINE
038	40	033	ANILAZINE
056	40	033	ANILAZINE
103	40	033	ANILAZINE
106	40	033	ANILAZINE
470	40	033	ANILAZINE
003	43	033	ANILAZINE
006	43	033	ANILAZINE
015	43	033	ANILAZINE
038	43	033	ANILAZINE
056	43	033	ANILAZINE
103	43	033	ANILAZINE
106	43	033	ANILAZINE
470	43	033	ANILAZINE
002	01	034	ENDRIN
027	01	034	ENDRIN
048	01	034	ENDRIN
631	01	034	ENDRIN
628	01	034	ENDRIN
470	01	034	ENDRIN
111	01	034	ENDRIN
003	01	034	ENDRIN
110	01	034	ENDRIN
106	01	034	ENDRIN
105	01	034	ENDRIN
103	01	034	ENDRIN
102	01	034	ENDRIN
056	01	034	ENDRIN
055	01	034	ENDRIN
017	01	034	ENDRIN
049	01	034	ENDRIN
005	01	034	ENDRIN
047	01	034	ENDRIN
045	01	034	ENDRIN
042	01	034	ENDRIN
038	01	034	ENDRIN
034	01	034	ENDRIN
033	01	034	ENDRIN
026	01	034	ENDRIN
015	01	034	ENDRIN
012	01	034	ENDRIN
011	01	034	ENDRIN
009	01	034	ENDRIN
008	01	034	ENDRIN
050	01	034	ENDRIN
006	01	034	ENDRIN
002	05	034	ENDRIN
027	05	034	ENDRIN
048	05	034	ENDRIN
631	05	034	ENDRIN
628	05	034	ENDRIN
470	05	034	ENDRIN
111	05	034	ENDRIN
003	05	034	ENDRIN
110	05	034	ENDRIN
106	05	034	ENDRIN
105	05	034	ENDRIN
103	05	034	ENDRIN
102	05	034	ENDRIN
056	05	034	ENDRIN
055	05	034	ENDRIN
017	05	034	ENDRIN
049	05	034	ENDRIN
005	05	034	ENDRIN
047	05	034	ENDRIN
045	05	034	ENDRIN
042	05	034	ENDRIN
038	05	034	ENDRIN
034	05	034	ENDRIN
033	05	034	ENDRIN
026	05	034	ENDRIN
015	05	034	ENDRIN
012	05	034	ENDRIN
011	05	034	ENDRIN
009	05	034	ENDRIN
008	05	034	ENDRIN
050	05	034	ENDRIN
006	05	034	ENDRIN
002	23	034	ENDRIN
027	23	034	ENDRIN
048	23	034	ENDRIN
631	23	034	ENDRIN
628	23	034	ENDRIN
470	23	034	ENDRIN
111	23	034	ENDRIN
003	23	034	ENDRIN
110	23	034	ENDRIN
106	23	034	ENDRIN
105	23	034	ENDRIN
103	23	034	ENDRIN
102	23	034	ENDRIN
056	23	034	ENDRIN
055	23	034	ENDRIN
017	23	034	ENDRIN
049	23	034	ENDRIN
005	23	034	ENDRIN
047	23	034	ENDRIN
045	23	034	ENDRIN
042	23	034	ENDRIN
038	23	034	ENDRIN
034	23	034	ENDRIN
033	23	034	ENDRIN
026	23	034	ENDRIN
015	23	034	ENDRIN
012	23	034	ENDRIN
011	23	034	ENDRIN
009	23	034	ENDRIN
008	23	034	ENDRIN
050	23	034	ENDRIN
006	23	034	ENDRIN
002	40	034	ENDRIN
027	40	034	ENDRIN
048	40	034	ENDRIN
631	40	034	ENDRIN
628	40	034	ENDRIN
470	40	034	ENDRIN
111	40	034	ENDRIN
003	40	034	ENDRIN
110	40	034	ENDRIN
106	40	034	ENDRIN
105	40	034	ENDRIN
103	40	034	ENDRIN
102	40	034	ENDRIN
056	40	034	ENDRIN
055	40	034	ENDRIN
017	40	034	ENDRIN
049	40	034	ENDRIN
005	40	034	ENDRIN
047	40	034	ENDRIN
045	40	034	ENDRIN
042	40	034	ENDRIN
038	40	034	ENDRIN
034	40	034	ENDRIN
033	40	034	ENDRIN
026	40	034	ENDRIN
015	40	034	ENDRIN
012	40	034	ENDRIN
011	40	034	ENDRIN
009	40	034	ENDRIN
008	40	034	ENDRIN
050	40	034	ENDRIN
006	40	034	ENDRIN
002	43	034	ENDRIN
027	43	034	ENDRIN
048	43	034	ENDRIN
631	43	034	ENDRIN
628	43	034	ENDRIN
470	43	034	ENDRIN
111	43	034	ENDRIN
003	43	034	ENDRIN
110	43	034	ENDRIN
106	43	034	ENDRIN
105	43	034	ENDRIN
103	43	034	ENDRIN
102	43	034	ENDRIN
056	43	034	ENDRIN
055	43	034	ENDRIN
017	43	034	ENDRIN
049	43	034	ENDRIN
005	43	034	ENDRIN
047	43	034	ENDRIN
045	43	034	ENDRIN
042	43	034	ENDRIN
038	43	034	ENDRIN
034	43	034	ENDRIN
033	43	034	ENDRIN
026	43	034	ENDRIN
015	43	034	ENDRIN
012	43	034	ENDRIN
011	43	034	ENDRIN
009	43	034	ENDRIN
008	43	034	ENDRIN
050	43	034	ENDRIN
006	43	034	ENDRIN
002	45	034	ENDRIN
027	45	034	ENDRIN
048	45	034	ENDRIN
631	45	034	ENDRIN
628	45	034	ENDRIN
470	45	034	ENDRIN
111	45	034	ENDRIN
003	45	034	ENDRIN
110	45	034	ENDRIN
106	45	034	ENDRIN
105	45	034	ENDRIN
103	45	034	ENDRIN
102	45	034	ENDRIN
056	45	034	ENDRIN
055	45	034	ENDRIN
017	45	034	ENDRIN
049	45	034	ENDRIN
005	45	034	ENDRIN
047	45	034	ENDRIN
045	45	034	ENDRIN
042	45	034	ENDRIN
038	45	034	ENDRIN
034	45	034	ENDRIN
033	45	034	ENDRIN
026	45	034	ENDRIN
015	45	034	ENDRIN
012	45	034	ENDRIN
011	45	034	ENDRIN
009	45	034	ENDRIN
008	45	034	ENDRIN
050	45	034	ENDRIN
006	45	034	ENDRIN
111	02	035	EPN
002	02	035	EPN
631	02	035	EPN
470	02	035	EPN
110	02	035	EPN
103	02	035	EPN
102	02	035	EPN
038	02	035	EPN
034	02	035	EPN
015	02	035	EPN
009	02	035	EPN
003	02	035	EPN
008	02	035	EPN
050	02	035	EPN
628	02	035	EPN
111	13	035	EPN
002	13	035	EPN
631	13	035	EPN
470	13	035	EPN
110	13	035	EPN
103	13	035	EPN
102	13	035	EPN
038	13	035	EPN
034	13	035	EPN
015	13	035	EPN
009	13	035	EPN
003	13	035	EPN
008	13	035	EPN
050	13	035	EPN
628	13	035	EPN
111	16	035	EPN
002	16	035	EPN
631	16	035	EPN
470	16	035	EPN
110	16	035	EPN
103	16	035	EPN
102	16	035	EPN
038	16	035	EPN
034	16	035	EPN
015	16	035	EPN
009	16	035	EPN
003	16	035	EPN
008	16	035	EPN
050	16	035	EPN
628	16	035	EPN
111	20	035	EPN
002	20	035	EPN
631	20	035	EPN
470	20	035	EPN
110	20	035	EPN
103	20	035	EPN
102	20	035	EPN
038	20	035	EPN
034	20	035	EPN
015	20	035	EPN
009	20	035	EPN
003	20	035	EPN
008	20	035	EPN
050	20	035	EPN
628	20	035	EPN
111	46	035	EPN
002	46	035	EPN
631	46	035	EPN
470	46	035	EPN
110	46	035	EPN
103	46	035	EPN
102	46	035	EPN
038	46	035	EPN
034	46	035	EPN
015	46	035	EPN
009	46	035	EPN
003	46	035	EPN
008	46	035	EPN
050	46	035	EPN
628	46	035	EPN
111	47	035	EPN
002	47	035	EPN
631	47	035	EPN
470	47	035	EPN
110	47	035	EPN
103	47	035	EPN
102	47	035	EPN
038	47	035	EPN
034	47	035	EPN
015	47	035	EPN
009	47	035	EPN
003	47	035	EPN
008	47	035	EPN
050	47	035	EPN
628	47	035	EPN
031	01	036	ETHYLENE DIBROMIDE
607	01	036	ETHYLENE DIBROMIDE
032	01	036	ETHYLENE DIBROMIDE
041	01	036	ETHYLENE DIBROMIDE
031	01	037	ETHYLENE DICHLORIDE
041	01	037	ETHYLENE DICHLORIDE
470	02	042	AZINPHOS-METHYL
628	02	042	AZINPHOS-METHYL
050	02	042	AZINPHOS-METHYL
631	02	042	AZINPHOS-METHYL
038	02	042	AZINPHOS-METHYL
015	02	042	AZINPHOS-METHYL
056	02	042	AZINPHOS-METHYL
470	13	042	AZINPHOS-METHYL
628	13	042	AZINPHOS-METHYL
050	13	042	AZINPHOS-METHYL
631	13	042	AZINPHOS-METHYL
038	13	042	AZINPHOS-METHYL
015	13	042	AZINPHOS-METHYL
056	13	042	AZINPHOS-METHYL
470	14	042	AZINPHOS-METHYL
628	14	042	AZINPHOS-METHYL
050	14	042	AZINPHOS-METHYL
631	14	042	AZINPHOS-METHYL
038	14	042	AZINPHOS-METHYL
015	14	042	AZINPHOS-METHYL
056	14	042	AZINPHOS-METHYL
470	16	042	AZINPHOS-METHYL
628	16	042	AZINPHOS-METHYL
050	16	042	AZINPHOS-METHYL
631	16	042	AZINPHOS-METHYL
038	16	042	AZINPHOS-METHYL
015	16	042	AZINPHOS-METHYL
056	16	042	AZINPHOS-METHYL
470	20	042	AZINPHOS-METHYL
628	20	042	AZINPHOS-METHYL
050	20	042	AZINPHOS-METHYL
631	20	042	AZINPHOS-METHYL
038	20	042	AZINPHOS-METHYL
015	20	042	AZINPHOS-METHYL
056	20	042	AZINPHOS-METHYL
470	41	042	AZINPHOS-METHYL
628	41	042	AZINPHOS-METHYL
050	41	042	AZINPHOS-METHYL
631	41	042	AZINPHOS-METHYL
038	41	042	AZINPHOS-METHYL
015	41	042	AZINPHOS-METHYL
056	41	042	AZINPHOS-METHYL
470	42	042	AZINPHOS-METHYL
628	42	042	AZINPHOS-METHYL
050	42	042	AZINPHOS-METHYL
631	42	042	AZINPHOS-METHYL
038	42	042	AZINPHOS-METHYL
015	42	042	AZINPHOS-METHYL
056	42	042	AZINPHOS-METHYL
470	46	042	AZINPHOS-METHYL
628	46	042	AZINPHOS-METHYL
050	46	042	AZINPHOS-METHYL
631	46	042	AZINPHOS-METHYL
038	46	042	AZINPHOS-METHYL
015	46	042	AZINPHOS-METHYL
056	46	042	AZINPHOS-METHYL
470	47	042	AZINPHOS-METHYL
628	47	042	AZINPHOS-METHYL
050	47	042	AZINPHOS-METHYL
631	47	042	AZINPHOS-METHYL
038	47	042	AZINPHOS-METHYL
015	47	042	AZINPHOS-METHYL
056	47	042	AZINPHOS-METHYL
042	01	044	HEPTACHLOR
026	01	044	HEPTACHLOR
027	01	044	HEPTACHLOR
030	01	044	HEPTACHLOR
033	01	044	HEPTACHLOR
017	01	044	HEPTACHLOR
038	01	044	HEPTACHLOR
010	01	044	HEPTACHLOR
045	01	044	HEPTACHLOR
048	01	044	HEPTACHLOR
055	01	044	HEPTACHLOR
056	01	044	HEPTACHLOR
034	01	044	HEPTACHLOR
015	01	044	HEPTACHLOR
011	01	044	HEPTACHLOR
009	01	044	HEPTACHLOR
008	01	044	HEPTACHLOR
007	01	044	HEPTACHLOR
006	01	044	HEPTACHLOR
005	01	044	HEPTACHLOR
004	01	044	HEPTACHLOR
003	01	044	HEPTACHLOR
002	01	044	HEPTACHLOR
001	01	044	HEPTACHLOR
103	01	044	HEPTACHLOR
012	01	044	HEPTACHLOR
629	01	044	HEPTACHLOR
104	01	044	HEPTACHLOR
105	01	044	HEPTACHLOR
106	01	044	HEPTACHLOR
109	01	044	HEPTACHLOR
110	01	044	HEPTACHLOR
111	01	044	HEPTACHLOR
470	01	044	HEPTACHLOR
631	01	044	HEPTACHLOR
102	01	044	HEPTACHLOR
101	01	044	HEPTACHLOR
042	05	044	HEPTACHLOR
026	05	044	HEPTACHLOR
027	05	044	HEPTACHLOR
030	05	044	HEPTACHLOR
033	05	044	HEPTACHLOR
017	05	044	HEPTACHLOR
038	05	044	HEPTACHLOR
010	05	044	HEPTACHLOR
045	05	044	HEPTACHLOR
048	05	044	HEPTACHLOR
055	05	044	HEPTACHLOR
056	05	044	HEPTACHLOR
034	05	044	HEPTACHLOR
015	05	044	HEPTACHLOR
011	05	044	HEPTACHLOR
009	05	044	HEPTACHLOR
008	05	044	HEPTACHLOR
007	05	044	HEPTACHLOR
006	05	044	HEPTACHLOR
005	05	044	HEPTACHLOR
004	05	044	HEPTACHLOR
003	05	044	HEPTACHLOR
002	05	044	HEPTACHLOR
001	05	044	HEPTACHLOR
103	05	044	HEPTACHLOR
012	05	044	HEPTACHLOR
629	05	044	HEPTACHLOR
104	05	044	HEPTACHLOR
105	05	044	HEPTACHLOR
106	05	044	HEPTACHLOR
109	05	044	HEPTACHLOR
110	05	044	HEPTACHLOR
111	05	044	HEPTACHLOR
470	05	044	HEPTACHLOR
631	05	044	HEPTACHLOR
102	05	044	HEPTACHLOR
101	05	044	HEPTACHLOR
042	23	044	HEPTACHLOR
026	23	044	HEPTACHLOR
027	23	044	HEPTACHLOR
030	23	044	HEPTACHLOR
033	23	044	HEPTACHLOR
017	23	044	HEPTACHLOR
038	23	044	HEPTACHLOR
010	23	044	HEPTACHLOR
045	23	044	HEPTACHLOR
048	23	044	HEPTACHLOR
055	23	044	HEPTACHLOR
056	23	044	HEPTACHLOR
034	23	044	HEPTACHLOR
015	23	044	HEPTACHLOR
011	23	044	HEPTACHLOR
009	23	044	HEPTACHLOR
008	23	044	HEPTACHLOR
007	23	044	HEPTACHLOR
006	23	044	HEPTACHLOR
005	23	044	HEPTACHLOR
004	23	044	HEPTACHLOR
003	23	044	HEPTACHLOR
002	23	044	HEPTACHLOR
001	23	044	HEPTACHLOR
103	23	044	HEPTACHLOR
012	23	044	HEPTACHLOR
629	23	044	HEPTACHLOR
104	23	044	HEPTACHLOR
105	23	044	HEPTACHLOR
106	23	044	HEPTACHLOR
109	23	044	HEPTACHLOR
110	23	044	HEPTACHLOR
111	23	044	HEPTACHLOR
470	23	044	HEPTACHLOR
631	23	044	HEPTACHLOR
102	23	044	HEPTACHLOR
101	23	044	HEPTACHLOR
042	40	044	HEPTACHLOR
026	40	044	HEPTACHLOR
027	40	044	HEPTACHLOR
030	40	044	HEPTACHLOR
033	40	044	HEPTACHLOR
017	40	044	HEPTACHLOR
038	40	044	HEPTACHLOR
010	40	044	HEPTACHLOR
045	40	044	HEPTACHLOR
048	40	044	HEPTACHLOR
055	40	044	HEPTACHLOR
056	40	044	HEPTACHLOR
034	40	044	HEPTACHLOR
015	40	044	HEPTACHLOR
011	40	044	HEPTACHLOR
009	40	044	HEPTACHLOR
008	40	044	HEPTACHLOR
007	40	044	HEPTACHLOR
006	40	044	HEPTACHLOR
005	40	044	HEPTACHLOR
004	40	044	HEPTACHLOR
003	40	044	HEPTACHLOR
002	40	044	HEPTACHLOR
001	40	044	HEPTACHLOR
103	40	044	HEPTACHLOR
012	40	044	HEPTACHLOR
629	40	044	HEPTACHLOR
104	40	044	HEPTACHLOR
105	40	044	HEPTACHLOR
106	40	044	HEPTACHLOR
109	40	044	HEPTACHLOR
110	40	044	HEPTACHLOR
111	40	044	HEPTACHLOR
470	40	044	HEPTACHLOR
631	40	044	HEPTACHLOR
102	40	044	HEPTACHLOR
101	40	044	HEPTACHLOR
042	45	044	HEPTACHLOR
038	45	050	LINDANE
008	45	050	LINDANE
029	45	050	LINDANE
629	02	052	MALATHION
631	02	052	MALATHION
003	02	052	MALATHION
628	02	052	MALATHION
470	02	052	MALATHION
111	02	052	MALATHION
106	02	052	MALATHION
103	02	052	MALATHION
056	02	052	MALATHION
050	02	052	MALATHION
049	02	052	MALATHION
015	02	052	MALATHION
006	02	052	MALATHION
048	02	052	MALATHION
012	02	052	MALATHION
009	02	052	MALATHION
025	02	052	MALATHION
026	02	052	MALATHION
027	02	052	MALATHION
034	02	052	MALATHION
037	02	052	MALATHION
038	02	052	MALATHION
629	14	052	MALATHION
631	14	052	MALATHION
003	14	052	MALATHION
628	14	052	MALATHION
470	14	052	MALATHION
111	14	052	MALATHION
106	14	052	MALATHION
103	14	052	MALATHION
056	14	052	MALATHION
050	14	052	MALATHION
049	14	052	MALATHION
015	14	052	MALATHION
006	14	052	MALATHION
048	14	052	MALATHION
012	14	052	MALATHION
009	14	052	MALATHION
025	14	052	MALATHION
026	14	052	MALATHION
027	14	052	MALATHION
034	14	052	MALATHION
037	14	052	MALATHION
038	14	052	MALATHION
629	15	052	MALATHION
631	15	052	MALATHION
003	15	052	MALATHION
628	15	052	MALATHION
470	15	052	MALATHION
111	15	052	MALATHION
106	15	052	MALATHION
103	15	052	MALATHION
056	15	052	MALATHION
050	15	052	MALATHION
049	15	052	MALATHION
015	15	052	MALATHION
006	15	052	MALATHION
048	15	052	MALATHION
012	15	052	MALATHION
009	15	052	MALATHION
025	15	052	MALATHION
026	15	052	MALATHION
027	15	052	MALATHION
034	15	052	MALATHION
037	15	052	MALATHION
038	15	052	MALATHION
629	16	052	MALATHION
631	16	052	MALATHION
003	16	052	MALATHION
628	16	052	MALATHION
470	16	052	MALATHION
111	16	052	MALATHION
106	16	052	MALATHION
103	16	052	MALATHION
056	16	052	MALATHION
050	16	052	MALATHION
049	16	052	MALATHION
015	16	052	MALATHION
006	16	052	MALATHION
048	16	052	MALATHION
012	16	052	MALATHION
009	16	052	MALATHION
025	16	052	MALATHION
026	16	052	MALATHION
027	16	052	MALATHION
034	16	052	MALATHION
037	16	052	MALATHION
038	16	052	MALATHION
629	41	052	MALATHION
631	41	052	MALATHION
003	41	052	MALATHION
628	41	052	MALATHION
470	41	052	MALATHION
111	41	052	MALATHION
106	41	052	MALATHION
103	41	052	MALATHION
056	41	052	MALATHION
050	41	052	MALATHION
049	41	052	MALATHION
015	41	052	MALATHION
006	41	052	MALATHION
048	41	052	MALATHION
012	41	052	MALATHION
009	41	052	MALATHION
025	41	052	MALATHION
026	41	052	MALATHION
027	41	052	MALATHION
034	41	052	MALATHION
037	41	052	MALATHION
038	41	052	MALATHION
629	42	052	MALATHION
631	42	052	MALATHION
003	42	052	MALATHION
628	42	052	MALATHION
470	42	052	MALATHION
111	42	052	MALATHION
106	42	052	MALATHION
103	42	052	MALATHION
056	42	052	MALATHION
050	42	052	MALATHION
049	42	052	MALATHION
015	42	052	MALATHION
006	42	052	MALATHION
048	42	052	MALATHION
012	42	052	MALATHION
009	42	052	MALATHION
025	42	052	MALATHION
026	42	052	MALATHION
027	42	052	MALATHION
034	42	052	MALATHION
037	42	052	MALATHION
038	42	052	MALATHION
629	46	052	MALATHION
631	46	052	MALATHION
003	46	052	MALATHION
628	46	052	MALATHION
470	46	052	MALATHION
111	46	052	MALATHION
106	46	052	MALATHION
103	46	052	MALATHION
056	46	052	MALATHION
050	46	052	MALATHION
049	46	052	MALATHION
015	46	052	MALATHION
006	46	052	MALATHION
048	46	052	MALATHION
012	46	052	MALATHION
009	46	052	MALATHION
025	46	052	MALATHION
026	46	052	MALATHION
027	46	052	MALATHION
034	46	052	MALATHION
037	46	052	MALATHION
038	46	052	MALATHION
629	47	052	MALATHION
631	47	052	MALATHION
003	47	052	MALATHION
628	47	052	MALATHION
470	47	052	MALATHION
111	47	052	MALATHION
106	47	052	MALATHION
103	47	052	MALATHION
056	47	052	MALATHION
050	47	052	MALATHION
049	47	052	MALATHION
015	47	052	MALATHION
006	47	052	MALATHION
048	47	052	MALATHION
012	47	052	MALATHION
009	47	052	MALATHION
025	47	052	MALATHION
026	47	052	MALATHION
027	47	052	MALATHION
034	47	052	MALATHION
037	47	052	MALATHION
038	47	052	MALATHION
629	48	052	MALATHION
631	48	052	MALATHION
003	48	052	MALATHION
628	48	052	MALATHION
470	48	052	MALATHION
111	48	052	MALATHION
106	48	052	MALATHION
103	48	052	MALATHION
056	48	052	MALATHION
050	48	052	MALATHION
049	48	052	MALATHION
015	48	052	MALATHION
006	48	052	MALATHION
048	48	052	MALATHION
012	48	052	MALATHION
009	48	052	MALATHION
025	48	052	MALATHION
026	48	052	MALATHION
027	48	052	MALATHION
034	48	052	MALATHION
037	48	052	MALATHION
038	48	052	MALATHION
105	02	057	PARATHION-METHYL
056	02	057	PARATHION-METHYL
102	02	057	PARATHION-METHYL
103	02	057	PARATHION-METHYL
050	02	057	PARATHION-METHYL
106	02	057	PARATHION-METHYL
110	02	057	PARATHION-METHYL
111	02	057	PARATHION-METHYL
049	02	057	PARATHION-METHYL
628	02	057	PARATHION-METHYL
015	02	057	PARATHION-METHYL
631	02	057	PARATHION-METHYL
470	02	057	PARATHION-METHYL
048	02	057	PARATHION-METHYL
045	02	057	PARATHION-METHYL
038	02	057	PARATHION-METHYL
037	02	057	PARATHION-METHYL
017	02	057	PARATHION-METHYL
012	02	057	PARATHION-METHYL
009	02	057	PARATHION-METHYL
006	02	057	PARATHION-METHYL
005	02	057	PARATHION-METHYL
003	02	057	PARATHION-METHYL
002	02	057	PARATHION-METHYL
008	02	057	PARATHION-METHYL
034	02	057	PARATHION-METHYL
011	02	057	PARATHION-METHYL
105	14	057	PARATHION-METHYL
056	14	057	PARATHION-METHYL
102	14	057	PARATHION-METHYL
103	14	057	PARATHION-METHYL
050	14	057	PARATHION-METHYL
106	14	057	PARATHION-METHYL
110	14	057	PARATHION-METHYL
111	14	057	PARATHION-METHYL
049	14	057	PARATHION-METHYL
628	14	057	PARATHION-METHYL
015	14	057	PARATHION-METHYL
631	14	057	PARATHION-METHYL
470	14	057	PARATHION-METHYL
048	14	057	PARATHION-METHYL
045	14	057	PARATHION-METHYL
038	14	057	PARATHION-METHYL
037	14	057	PARATHION-METHYL
017	14	057	PARATHION-METHYL
012	14	057	PARATHION-METHYL
009	14	057	PARATHION-METHYL
006	14	057	PARATHION-METHYL
005	14	057	PARATHION-METHYL
003	14	057	PARATHION-METHYL
002	14	057	PARATHION-METHYL
008	14	057	PARATHION-METHYL
034	14	057	PARATHION-METHYL
011	14	057	PARATHION-METHYL
105	15	057	PARATHION-METHYL
056	15	057	PARATHION-METHYL
102	15	057	PARATHION-METHYL
103	15	057	PARATHION-METHYL
050	15	057	PARATHION-METHYL
106	15	057	PARATHION-METHYL
110	15	057	PARATHION-METHYL
111	15	057	PARATHION-METHYL
049	15	057	PARATHION-METHYL
628	15	057	PARATHION-METHYL
015	15	057	PARATHION-METHYL
631	15	057	PARATHION-METHYL
470	15	057	PARATHION-METHYL
048	15	057	PARATHION-METHYL
045	15	057	PARATHION-METHYL
038	15	057	PARATHION-METHYL
037	15	057	PARATHION-METHYL
017	15	057	PARATHION-METHYL
012	15	057	PARATHION-METHYL
009	15	057	PARATHION-METHYL
006	15	057	PARATHION-METHYL
005	15	057	PARATHION-METHYL
003	15	057	PARATHION-METHYL
002	15	057	PARATHION-METHYL
008	15	057	PARATHION-METHYL
034	15	057	PARATHION-METHYL
011	15	057	PARATHION-METHYL
