FY	COUNTRY	INDPD	PRODUCT NAME	ANAL	POS	% POS	VIOL	% VI	CVRD	FND
2011 	CHILE 	21A03 	"BERRIES, MIXED "	1	0	0	0	0	0	0
2011 	CHILE 	21A99 	"MIXED FRUIT, N.E.C. "	1	1	100	0	0	392	2
2011 	CHILE 	21G01 	APRICOT (PIT FRUIT) 	1	1	100	0	0	308	1
2011 	CHILE 	21G02 	AVOCADO (PIT FRUIT) 	1	0	0	0	0	5	0
2011 	CHILE 	21G03 	CHERRY FRUIT  (PIT FRUIT) 	11	9	82	0	0	458	6
2011 	CHILE 	21G07 	NECTARINE (PIT FRUIT) 	1	1	100	0	0	308	1
2011 	CHILE 	21G13 	PEACH (PIT FRUIT) 	6	4	67	0	0	458	7
2011 	CHILE 	21G14 	PLUM (PIT FRUIT) 	1	0	0	0	0	392	0
2011 	CHILE 	21G99 	"PIT FRUIT, N.E.C. "	1	0	0	0	0	308	0
2011 	CHILE 	21K03 	"CHERRY, JUICE, PIT FRUIT JUICES OR CONCENTRATES "	1	1	100	0	0	411	3
2011 	CHILE 	21K14 	"PLUM, JUICE, PIT FRUIT JUICES OR CONCENTRATES "	2	2	100	0	0	430	4
2011 	CHILE 	21K15 	"PRUNES (DRIED PLUMS), JUICE, PIT FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	248	0
2011 	CHILE 	21S11 	KIWI FRUIT (SUBTROPICAL AND TROPICAL FRUIT) 	6	1	17	0	0	308	1
2011 	CHILE 	21S99 	"SUBTROPICAL AND TROPICAL FRUIT, N.E.C. "	1	0	0	0	0	308	0
2011 	CHILE 	24A05 	FAVA BEAN 	1	0	0	0	0	263	0
2011 	CHILE 	24F07 	"PEPPER, SWEET (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	308	0
2011 	CHILE 	24T01 	ARTICHOKE (LEAF & STEM VEGETABLE) 	1	0	0	0	0	392	0
2011 	CHILE 	24T02 	ASPARAGUS (LEAF & STEM VEGETABLE) 	2	0	0	0	0	308	0
2011 	CHILE 	24T29 	SEAWEED (LEAF & STEM VEGETABLE) 	1	0	0	0	0	0	0
2011 	CHILE 	28C99 	"NATURAL EXTRACT OR FLAVOR, N.E.C. "	1	0	0	0	0	263	0
2011 	CHILE 	31P99 	"TEA SUBSTITUTES, N.E.C. "	1	0	0	0	0	248	0
2011 	CHILE 	54F64 	"ST. JOHN'S WORT (HERBAL & BOTANICALS, NOT TEAS) "	1	1	100	1	100	418	6
2011 	CHINA 	20303 	"PEARS, CORE FRUIT LEATHERS "	1	0	0	0	0	308	0
2011 	CHINA 	35E03 	"BERRIES (BLACKBERRY, BLUEBERRY, STRAWBERRY, ETC.) FRUIT PIE FILLING "	1	0	0	0	0	0	0
2011 	CHINA 	16E05 	SCALLOPS 	1	0	0	0	0	263	0
2011 	CHINA 	24E05 	"FAVA BEAN, BEAN AND PEA SPROUTS "	1	0	0	0	0	0	0
2011 	CHINA 	35E06 	PEACH FRUIT PIE FILLING 	1	0	0	0	0	308	0
2011 	CHINA 	25E10 	PEAS AND POTATOES  (MIXED VEGETABLES) 	1	0	0	0	0	342	0
2011 	CHINA 	24E14 	"STRINGBEANS, BEAN AND PEA SPROUTS "	3	0	0	0	0	392	0
2011 	CHINA 	54E15 	LAETRILE (HERBAL & BOTANICAL TEAS) 	1	0	0	0	0	342	0
2011 	CHINA 	54E44 	ELEUTHEROCOCCUS (HERBAL & BOTANICAL TEAS) 	3	0	0	0	0	248	0
2011 	CHINA 	54E48 	GINKGO BILOBA (HERBAL & BOTANICAL TEAS) 	1	0	0	0	0	248	0
2011 	CHINA 	24E51 	"PEAS, BEAN AND PEA SPROUTS "	1	0	0	0	0	392	0
2011 	CHINA 	25E99 	"MIXED VEGETABLES, N.E.C. "	7	1	14	0	0	430	3
2011 	CHINA 	41E99 	MEAL REPLACEMENTS (NOT LABELED FOR TREATMENT OF DISEASE) 	1	0	0	0	0	263	0
2011 	CHINA 	54E99 	"HERBALS & BOTANICAL TEAS, N.E.C. "	1	1	100	1	100	342	4
2011 	CHINA 	02A01 	"CORN, WHOLE GRAIN "	2	0	0	0	0	248	0
2011 	CHINA 	02A08 	"SORGHUM (MILO), WHOLE GRAIN "	1	0	0	0	0	263	0
2011 	CHINA 	02A99 	"GRAIN, WHOLE, N.E.C. "	4	0	0	0	0	430	0
2011 	CHINA 	02D99 	"RICE, PROCESSED (PACKAGED) N.E.C. "	2	0	0	0	0	315	0
2011 	CHINA 	02G02 	BUCKWHEAT FLOUR 	2	0	0	0	0	411	0
2011 	CHINA 	03H02 	"CHOCOLATE PLAIN COOKIES,BISCUITS AND WAFERS "	1	0	0	0	0	248	0
2011 	CHINA 	04Y99 	"MACARONI/NOODLE PRODUCTS NOT ELSEWHERE MENTIONED, N.E.C. "	2	0	0	0	0	392	0
2011 	CHINA 	15A03 	"EGGS, DUCK, IN SHELL "	3	0	0	0	0	263	0
2011 	CHINA 	16A12 	COD 	3	0	0	0	0	415	0
2011 	CHINA 	16A13 	CROAKER 	2	0	0	0	0	119	0
2011 	CHINA 	16A16 	"FLOUNDER (ARROWTOOTH, DAB, FLUKE) "	1	0	0	0	0	112	0
2011 	CHINA 	16A18 	HADDOCK 	1	0	0	0	0	392	0
2011 	CHINA 	16A28 	"POLLACK, POLLOCK "	5	0	0	0	0	315	0
2011 	CHINA 	16A29 	"POMPANO (PERMIT, POMPANITO) "	1	1	100	0	0	392	1
2011 	CHINA 	16A32 	"SALMON (HUMPBACK, SILVER, KING, SOCKEYE, ETC.) "	7	0	0	0	0	394	0
2011 	CHINA 	16A44 	"TROUT (RAINBOW, BROOK, BROWN, CHAR, STEELHEAD, ETC.) "	1	0	0	0	0	117	0
2011 	CHINA 	16A49 	"WHITING (KING, NORTHERN AND SILVER) "	1	0	0	0	0	263	0
2011 	CHINA 	16A53 	MILKFISH 	1	1	100	0	0	392	1
2011 	CHINA 	16A58 	TILAPIA 	4	2	50	0	0	303	3
2011 	CHINA 	16A99 	"FISH, N.E.C. "	3	1	33	0	0	270	1
2011 	CHINA 	16J01 	CRAB 	2	0	0	0	0	408	0
2011 	CHINA 	16J02 	"CRAYFISH (CRAWFISH), FRESH WATER "	1	0	0	0	0	392	0
2011 	CHINA 	16M01 	"FROG LEGS, OTHER AQUATIC SPECIES "	1	0	0	0	0	117	0
2011 	CHINA 	16M03 	"SQUID, OTHER AQUATIC SPECIES "	1	0	0	0	0	248	0
2011 	CHINA 	16M08 	"JELLYFISH, OTHER AQUATIC SPECIES "	1	0	0	0	0	308	0
2011 	CHINA 	16S58 	"TILAPIA, COLD SMOKED, FISH "	1	0	0	0	0	263	0
2011 	CHINA 	16X02 	"CATFISH, AQUACULTURE, FRESH WATER "	3	0	0	0	0	124	0
2011 	CHINA 	16X03 	"SALMON, ALL, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	2	0	0	0	0	117	0
2011 	CHINA 	16X06 	"TILAPIA, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	16	2	13	0	0	444	2
2011 	CHINA 	16X33 	"SCALLOPS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	2	0	0	0	0	0	0
2011 	CHINA 	16X42 	"FROGS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	2	1	50	0	0	270	1
2011 	CHINA 	16X99 	"AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, N.E.C., "	3	2	67	0	0	393	1
2011 	CHINA 	20A01 	BLACKBERRIES (BERRY) 	9	4	44	0	0	430	8
2011 	CHINA 	20A10 	RAISINS (DRIED GRAPES)  (BERRY) 	4	0	0	0	0	356	0
2011 	CHINA 	20A13 	"RASPBERRIES, RED  (BERRY) "	3	0	0	0	0	319	0
2011 	CHINA 	20A14 	STRAWBERRIES  (BERRY) 	17	11	65	2	12	436	8
2011 	CHINA 	20A24 	"WOLFBERRY (CHINESE OR SOUTHEAST ASIAN BERRY OF THE CHINESE MATRIMONY VINE, W/SLIGHT LICORICE FLAVOR) "	1	0	0	0	0	308	0
2011 	CHINA 	20A99 	"BERRIES, N.E.C. "	2	1	50	0	0	408	1
2011 	CHINA 	20B10 	"RAISINS,  DRIED OR PASTE "	2	0	0	0	0	308	0
2011 	CHINA 	20B14 	"STRAWBERRIES, DRIED OR PASTE "	2	0	0	0	0	436	0
2011 	CHINA 	20B24 	"WOLFBERRY (CHINESE OR SOUTHEAST ASIAN BERRY OF THE CHINESE MATRIMONY VINE, W/SLIGHT LICORICE FLAVOR) "	1	1	100	1	100	247	2
2011 	CHINA 	20B99 	"BERRIES, DRIED OR PASTE, N.E.C. "	4	4	100	3	75	364	13
2011 	CHINA 	20C01 	"BLACKBERRY, JAM, JELLY, PRESERVES, MARMALADES, BUTTERS AND CANDIED "	1	0	0	0	0	392	0
2011 	CHINA 	20D14 	"STRAWBERRY JUICE, BERRY JUICE OR CONCENTRATES "	1	0	0	0	0	263	0
2011 	CHINA 	20D24 	"WOLFBERRY (CHINESE OR SOUTHEAST ASIAN BERRY OF THE CHINESE MATRIMONY VINE, W/SLIGHT LICORICE FLAVOR) "	1	0	0	0	0	342	0
2011 	CHINA 	20F10 	RAISINS (DRIED GRAPES) (BERRY PUREES) 	1	0	0	0	0	342	0
2011 	CHINA 	20G06 	ORANGE      (CITRUS) 	2	0	0	0	0	392	0
2011 	CHINA 	20J03 	"KUMQUAT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	2	0	0	0	0	263	0
2011 	CHINA 	20N01 	APPLE   (CORE FRUIT) 	2	0	0	0	0	392	0
2011 	CHINA 	20N03 	PEAR        (CORE FRUIT) 	2	1	50	0	0	263	1
2011 	CHINA 	20S01 	"APPLE, CORE FRUIT JUICES OR CONCENTRATES "	4	1	25	0	0	373	1
2011 	CHINA 	20S03 	"PEAR, CORE FRUIT JUICES OR CONCENTRATES "	7	1	14	0	0	458	1
2011 	CHINA 	20U01 	APPLE (CORE FRUIT PUREES) 	1	1	100	0	0	411	2
2011 	CHINA 	21A01 	"FRUIT COCKTAIL, MIXED FRUITS "	4	2	50	0	0	392	2
2011 	CHINA 	21G13 	PEACH (PIT FRUIT) 	7	5	71	0	0	458	4
2011 	CHINA 	21H03 	"CHERRY, DRIED OR PASTE "	2	1	50	0	0	412	1
2011 	CHINA 	21H05 	"DATES, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	CHINA 	21J09 	"OLIVES, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	263	0
2011 	CHINA 	21K01 	"APRICOT, JUICE, PIT FRUIT JUICES OR CONCENTRATES "	1	0	0	0	0	308	0
2011 	CHINA 	21S07 	PINEAPPLE (SUBTROPICAL AND TROPICAL FRUIT) 	2	0	0	0	0	308	0
2011 	CHINA 	21S18 	LONGAN (SUBTROPICAL AND TROPICAL FRUIT) 	1	1	100	1	100	266	2
2011 	CHINA 	21S19 	"LYCHEE, LICHEE, LITCHI, LEECHEE (SUBTROPICAL AND TROPICAL FRUIT) "	1	0	0	0	0	248	0
2011 	CHINA 	21T18 	"LONGAN, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	CHINA 	22H02 	"PERSIMMON, DRIED OR PASTE "	2	1	50	1	50	399	9
2011 	CHINA 	23B07 	"PEANUT, SHELLED "	2	0	0	0	0	265	0
2011 	CHINA 	23B12 	"WALNUTS, BLACK, ENGLISH OR PERSIAN, SHELLED "	1	0	0	0	0	263	0
2011 	CHINA 	23B15 	"GINKGO, GINGKO NUT, SHELLED "	1	0	0	0	0	248	0
2011 	CHINA 	23K01 	PUMPKIN SEED (EDIBLE) 	1	1	100	0	0	112	1
2011 	CHINA 	23K03 	SOYBEANS (EDIBLE) 	8	1	13	0	0	431	1
2011 	CHINA 	23K04 	SUNFLOWER SEED (EDIBLE) 	3	0	0	0	0	394	0
2011 	CHINA 	24A07 	KIDNEY BEAN 	4	0	0	0	0	399	0
2011 	CHINA 	24A09 	MUNG BEAN 	3	1	33	0	0	458	1
2011 	CHINA 	24A13 	SOYBEANS (SEE INDUSTRY 37 FOR 'BEAN CURD') 	17	6	35	2	12	467	7
2011 	CHINA 	24A14 	STRINGBEANS 	5	1	20	0	0	270	1
2011 	CHINA 	24A16 	BLACK BEANS 	3	1	33	0	0	430	1
2011 	CHINA 	24A19 	ADZUKI BEANS 	1	0	0	0	0	0	0
2011 	CHINA 	24A60 	"CORN, (VEGETABLE) "	2	0	0	0	0	364	0
2011 	CHINA 	24A83 	PEA POD 	3	0	0	0	0	430	0
2011 	CHINA 	24A84 	SUGAR SNAP PEAS 	1	0	0	0	0	0	0
2011 	CHINA 	24A99 	"BEANS, CORN, AND PEA, N.E.C. (VEGETABLE) "	7	1	14	0	0	430	1
2011 	CHINA 	24B07 	"KIDNEY BEAN, DRIED OR PASTE "	3	0	0	0	0	315	0
2011 	CHINA 	24B09 	"MUNG BEAN, DRIED OR PASTE "	2	0	0	0	0	411	0
2011 	CHINA 	24B10 	"NAVY (WHITE) BEANS (BAKED BEANS, PORK & BEANS), DRIED OR PASTE "	1	0	0	0	0	122	0
2011 	CHINA 	24B16 	"BLACK BEAN, DRIED OR PASTE "	2	0	0	0	0	364	0
2011 	CHINA 	24B19 	"ADZUKI BEANS, DRIED OR PASTE "	2	0	0	0	0	411	0
2011 	CHINA 	24B99 	"BEAN, CORN, PEA, DRIED OR PASTE, N.E.C. (VEGETABLE) "	1	0	0	0	0	411	0
2011 	CHINA 	24D51 	"PEAS, JUICE OR DRINK "	1	0	0	0	0	0	0
2011 	CHINA 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	3	2	67	0	0	392	4
2011 	CHINA 	24F06 	SQUASH (FRUIT USED AS VEGETABLE) 	2	0	0	0	0	263	0
2011 	CHINA 	24F07 	"PEPPER, SWEET (FRUIT USED AS VEGETABLE) "	15	3	20	1	6.7	392	7
2011 	CHINA 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	411	0
2011 	CHINA 	24H07 	"PEPPER, SWEET, DRIED OR PASTE "	2	0	0	0	0	248	0
2011 	CHINA 	24T02 	ASPARAGUS (LEAF & STEM VEGETABLE) 	6	1	17	1	17	430	4
2011 	CHINA 	24T03 	BAMBOO SHOOTS (LEAF & STEM VEGETABLE) 	3	0	0	0	0	308	0
2011 	CHINA 	24T05 	BROCCOLI (LEAF & STEM VEGETABLE) 	12	1	8.3	0	0	423	1
2011 	CHINA 	24T07 	BRUSSELS SPROUTS (LEAF & STEM VEGETABLE) 	2	0	0	0	0	1	0
2011 	CHINA 	24T10 	CAULIFLOWER (LEAF & STEM VEGETABLE) 	8	0	0	0	0	458	0
2011 	CHINA 	24T11 	CELERY (LEAF & STEM VEGETABLE) 	1	0	0	0	0	0	0
2011 	CHINA 	24T13 	COLLARD (LEAF & STEM VEGETABLE) 	4	2	50	1	25	436	4
2011 	CHINA 	24T18 	KALE (LEAF & STEM VEGETABLE) 	1	1	100	1	100	263	3
2011 	CHINA 	24T20 	MUSTARD GREENS (LEAF & STEM VEGETABLE) 	3	0	0	0	0	263	0
2011 	CHINA 	24T23 	RAPE GREENS (LEAF & STEM VEGETABLE) 	1	0	0	0	0	342	0
2011 	CHINA 	24T25 	SPINACH (LEAF & STEM VEGETABLE) 	19	9	47	7	37	436	10
2011 	CHINA 	24T27 	TURNIP GREENS (LEAF & STEM VEGETABLE) 	1	0	0	0	0	342	0
2011 	CHINA 	24T33 	BOK CHOY (LEAF & STEM VEGETABLE) 	1	0	0	0	0	293	0
2011 	CHINA 	24T38 	"FERN, BRACKEN (LEAF & STEM VEGETABLE) "	1	0	0	0	0	248	0
2011 	CHINA 	24T40 	CHINESE BROCCOLI (LEAF & STEM VEGETABLE) 	1	0	0	0	0	308	0
2011 	CHINA 	24U05 	"BROCCOLI, DRIED OR PASTE "	1	0	0	0	0	263	0
2011 	CHINA 	24U08 	"CABBAGE, DRIED OR PASTE "	1	1	100	0	0	342	5
2011 	CHINA 	24U09 	"CARROT TOPS, DRIED OR PASTE "	1	0	0	0	0	0	0
2011 	CHINA 	24U20 	"MUSTARD GREENS, DRIED OR PASTE "	1	0	0	0	0	0	0
2011 	CHINA 	24U33 	"BOK CHOY,  DRIED OR PASTE "	1	1	100	1	100	342	2
2011 	CHINA 	24U99 	"LEAF & STEM VEGETABLES, DRIED OR PASTE, N.E.C. "	2	1	50	0	0	103	1
2011 	CHINA 	24V20 	"MUSTARD GREENS, WITH SAUCE "	1	1	100	1	100	108	1
2011 	CHINA 	25J01 	CARROT (ROOT & TUBER VEGETABLE) 	2	0	0	0	0	248	0
2011 	CHINA 	25J02 	HORSERADISH (ROOT & TUBER VEGETABLE) 	1	1	100	0	0	402	1
2011 	CHINA 	25J03 	LEEK (A TYPE OF ONION)  (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	392	0
2011 	CHINA 	25J04 	"SCALLIONS, GREEN ONIONS  (ROOT & TUBER VEGETABLE) "	1	1	100	0	0	392	2
2011 	CHINA 	25J15 	WATER CHESTNUT (ROOT & TUBER VEGETABLE) 	5	1	20	0	0	430	1
2011 	CHINA 	25J18 	LOTUS ROOT (ROOT & TUBER VEGETABLE) 	2	0	0	0	0	248	0
2011 	CHINA 	25J21 	GARLIC BULB  (ROOT & TUBER VEGETABLE) 	2	0	0	0	0	308	0
2011 	CHINA 	25J23 	"TARO, DASHEEN (ROOT & TUBER VEGETABLE) "	6	0	0	0	0	342	0
2011 	CHINA 	25J24 	GINGER ROOT (ROOT & TUBER VEGETABLE) 	62	12	19	4	6.5	458	11
2011 	CHINA 	25J25 	"ONION BULB (YELLOW, WHITE, RED, ETC.) (ROOT & TUBER VEGETABLE) "	2	1	50	0	0	248	1
2011 	CHINA 	25J99 	"ROOT & TUBER VEGETABLE, N.E.C. "	15	6	40	3	20	408	5
2011 	CHINA 	25L01 	"CARROT, DRIED OR PASTE "	3	1	33	0	0	430	1
2011 	CHINA 	25L06 	"POTATO, DRIED OR PASTE "	1	0	0	0	0	263	0
2011 	CHINA 	25L12 	"SWEET POTATO, YAM, DRIED OR PASTE "	1	0	0	0	0	263	0
2011 	CHINA 	25L19 	"LILY (FLOWER, BULB, STEM), DRIED OR PASTE "	2	0	0	0	0	364	0
2011 	CHINA 	25L21 	"GARLIC BULB, DRIED OR PASTE "	3	1	33	0	0	392	1
2011 	CHINA 	25L23 	"TARO, DASHEEN DRIED OR PASTE "	1	0	0	0	0	263	0
2011 	CHINA 	25L24 	"GINGER ROOT, DRIED OR PASTE "	1	0	0	0	0	263	0
2011 	CHINA 	25P01 	"MUSHROOM, COMMON (AGARICUS BISPORUS), WHOLE (BUTTON)  (FUNGI) "	1	0	0	0	0	263	0
2011 	CHINA 	25P04 	"MUSHROOM, SHIITAKE , WHOLE (BUTTON)  (FUNGI) "	2	1	50	0	0	399	1
2011 	CHINA 	25P99 	"MUSHROOMS AND OTHER FUNGI PRODUCTS, WHOLE (BUTTON), N.E.C. "	3	0	0	0	0	421	0
2011 	CHINA 	25Q01 	"MUSHROOM, COMMON (AGARICUS BISPORUS), PIECES AND STEMS, SLICED "	5	0	0	0	0	289	0
2011 	CHINA 	25Q09 	"FUNGUS, BLACK (CLOUD EARS), PIECES AND STEMS, SLICED "	1	0	0	0	0	263	0
2011 	CHINA 	25Q10 	"FUNGUS, WHITE, PIECES AND STEMS, SLICED "	1	0	0	0	0	248	0
2011 	CHINA 	25R99 	"MUSHROOMS AND OTHER FUNGI PRODUCTS, BROKEN OR KIBBLED, N.E.C. "	1	0	0	0	0	248	0
2011 	CHINA 	25S01 	"MUSHROOM, COMMON (AGARICUS BISPORUS), FUNGI PRODUCTS, N.E.C. "	2	2	100	2	100	342	1
2011 	CHINA 	25S04 	"MUSHROOM, SHIITAKE, FUNGI PRODUCTS, N.E.C. "	1	0	0	0	0	342	0
2011 	CHINA 	25Y99 	"VEGETABLE & VEGETABLE PRODUCTS NOT MENTIONED ELSEWHERE, N.E.C. "	2	1	50	0	0	392	1
2011 	CHINA 	27Y04 	"HORSERADISH, PREPARED "	1	0	0	0	0	263	0
2011 	CHINA 	27Y06 	"PEPPER SAUCE (HOT, MILD, ETC.) "	2	1	50	0	0	263	1
2011 	CHINA 	28A08 	"CAPSICUMS (CAYENNE CHILI, HOT PEPPERS), WHOLE  (SPICE) "	12	2	17	0	0	400	2
2011 	CHINA 	28A19 	"GINGER, WHOLE  (SPICE) "	6	0	0	0	0	443	0
2011 	CHINA 	28B19 	"GINGER, GROUND, CRACKED  (SPICE) "	1	0	0	0	0	436	0
2011 	CHINA 	28B59 	"PEPPER, GREEN, GROUND, CRACKED (SPICE) "	1	0	0	0	0	392	0
2011 	CHINA 	28C99 	"NATURAL EXTRACT OR FLAVOR, N.E.C. "	1	1	100	1	100	411	1
2011 	CHINA 	28J99 	"MIXED SPICES AND SEASONING WITH SALT, N.E.C. "	1	0	0	0	0	342	0
2011 	CHINA 	28K99 	"SPICES AND SEASONING, GROUND, CRACKED, WITH SALT, N.E.C. "	2	2	100	0	0	342	1
2011 	CHINA 	28Y99 	"SPICES, FLAVORS AND SALT NOT MENTIONED ELSEWHERE, N.E.C. "	1	1	100	0	0	342	2
2011 	CHINA 	29A04 	"SOFT DRINK, MIXED FRUIT FLAVORED, NONCARBONATED "	1	1	100	1	100	248	1
2011 	CHINA 	30Y99 	"BEVERAGE BASE NOT MENTIONED ELSEWHERE, N.E.C. "	3	0	0	0	0	270	0
2011 	CHINA 	31K01 	"TEA, BLACK "	1	1	100	1	100	411	9
2011 	CHINA 	31K99 	"TEA, N.E.C. "	1	0	0	0	0	308	0
2011 	CHINA 	33S06 	LOLLIPOP (WITHOUT CHOCOLATE) 	1	0	0	0	0	0	0
2011 	CHINA 	36B03 	MALT SYRUP 	1	0	0	0	0	248	0
2011 	CHINA 	36B10 	"BLENDED SYRUPS, PANCAKE AND WAFFLE SYRUP "	1	1	100	0	0	392	1
2011 	CHINA 	36B99 	"SYRUPS AND MOLASSES, N.E.C. "	1	0	0	0	0	248	0
2011 	CHINA 	36C04 	HONEY 	1	0	0	0	0	308	0
2011 	CHINA 	36C99 	"HONEY, N.E.C. "	1	1	100	0	0	392	4
2011 	CHINA 	37B28 	"BEAN CURD, DRIED (STICKS, SHEETS), (MULTIPLE FOOD SPECIALTIES, SIDE DISHES AND DESSERTS "	1	0	0	0	0	263	0
2011 	CHINA 	37B99 	"MULTIPLE FOOD SPECIALITIES, SIDE DISHES AND DESSERTS, N.E.C. "	1	0	0	0	0	0	0
2011 	CHINA 	37J03 	CHILI SAUCE 	1	1	100	0	0	263	1
2011 	CHINA 	41Y99 	"DIETARY CONVENTIONAL FOODS, N.E.C. "	1	0	0	0	0	0	0
2011 	CHINA 	54A02 	VITAMIN B1 (THIAMINE) 	1	0	0	0	0	436	0
2011 	CHINA 	54F06 	"CHRYSANTHEMUM (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	293	0
2011 	CHINA 	54F08 	"ENCHINACEA, HERBAL & BOTANICALS (NOT TEAS) "	1	1	100	0	0	342	1
2011 	CHINA 	54F12 	"GINSENG (HERBAL & BOTANICALS, NOT TEAS) "	5	5	100	4	80	370	22
2011 	CHINA 	54F25 	"SCHIZANDRA (HERBAL & BOTANICALS, NOT TEAS) "	8	2	25	2	25	434	3
2011 	CHINA 	54F44 	"ELEUTHEROCOCCUS (HERBAL & BOTANICALS, NOT TEAS) "	2	1	50	1	50	434	12
2011 	CHINA 	54F64 	"ST. JOHN'S WORT (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	342	0
2011 	CHINA 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	26	9	35	8	31	436	23
2011 	CHINA 	54H05 	OMEGA 3 (FATS AND LIPID SUBSTANCES) 	1	0	0	0	0	0	0
2011 	CHINA 	54J01 	BUPLEURUM (HERBAL & BOTANICALS II) 	3	0	0	0	0	399	0
2011 	CHINA 	54J02 	EUCOMMIA (HERBAL & BOTANICALS II) 	1	0	0	0	0	248	0
2011 	CHINA 	54J04 	SAPOSHNIKOVIA DIVARICATA (HERBAL & BOTANICALS II) 	1	0	0	0	0	248	0
2011 	CHINA 	54J05 	ROSELLE (HERBAL & BOTANICALS II) 	2	0	0	0	0	411	0
2011 	CHINA 	54K01 	"BUPLEURUM (HERBAL & BOTANICALS, NOT TEAS II) "	1	0	0	0	0	248	0
2011 	CHINA 	54Y99 	"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C. "	3	0	0	0	0	430	0
2011 	COLOMBIA 	20D01 	"BLACKBERRY JUICE, BERRY JUICE OR CONCENTRATES "	2	2	100	1	50	248	2
2011 	COLOMBIA 	20F14 	STRAWBERRIES (BERRY PUREES) 	1	1	100	1	100	162	2
2011 	COLOMBIA 	21A01 	"FRUIT COCKTAIL, MIXED FRUITS "	1	0	0	0	0	263	0
2011 	COLOMBIA 	21R05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT PUREES) 	1	0	0	0	0	392	0
2011 	COLOMBIA 	21S02 	BANANA (SUBTROPICAL AND TROPICAL FRUIT) 	3	0	0	0	0	315	0
2011 	COLOMBIA 	21S05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	308	0
2011 	COLOMBIA 	21S07 	PINEAPPLE (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	263	0
2011 	COLOMBIA 	21S08 	PLANTAIN (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	392	0
2011 	COLOMBIA 	21S99 	"SUBTROPICAL AND TROPICAL FRUIT, N.E.C. "	1	1	100	0	0	263	2
2011 	COLOMBIA 	21T04 	"GUAVA, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	COLOMBIA 	21X04 	GUAVA (SUBTROPICAL/TROPICAL FRUIT PULP) 	2	0	0	0	0	368	0
2011 	COLOMBIA 	21X05 	MANGO (SUBTROPICAL/TROPICAL FRUIT PULP) 	3	0	0	0	0	368	0
2011 	COLOMBIA 	21X06 	PAPAYA (PAPAW) (SUBTROPICAL/TROPICAL FRUIT PULP) 	1	0	0	0	0	263	0
2011 	COLOMBIA 	21X12 	PASSION FRUIT (SUBTROPICAL/TROPICAL FRUIT PULP) 	3	0	0	0	0	364	0
2011 	COLOMBIA 	21X14 	TAMARIND (SUBTROPICAL/TROPICAL FRUIT PULP) 	1	0	0	0	0	342	0
2011 	COLOMBIA 	21X99 	"SUBTROPICAL/TROPICAL FRUIT PULP, N.E.C. "	4	1	25	0	0	364	1
2011 	COLOMBIA 	23M99 	"EDIBLE SEED PRODUCTS, N.E.C. "	1	0	0	0	0	117	0
2011 	COLOMBIA 	25J99 	"ROOT & TUBER VEGETABLE, N.E.C. "	1	0	0	0	0	263	0
2011 	COSTA RICA 	25E99 	"MIXED VEGETABLES, N.E.C. "	1	0	0	0	0	308	0
2011 	COSTA RICA 	16X06 	"TILAPIA, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	1	0	0	0	0	117	0
2011 	COSTA RICA 	21S02 	BANANA (SUBTROPICAL AND TROPICAL FRUIT) 	2	1	50	0	0	315	2
2011 	COSTA RICA 	21S07 	PINEAPPLE (SUBTROPICAL AND TROPICAL FRUIT) 	14	8	57	0	0	458	7
2011 	COSTA RICA 	21S08 	PLANTAIN (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	0	0
2011 	COSTA RICA 	22A01 	CANTALOUPE (VINE FRUIT) 	3	1	33	0	0	458	1
2011 	COSTA RICA 	22A03 	HONEYDEW MELON (VINE FRUIT) 	1	0	0	0	0	392	0
